index,lat,lng,Full Location,City,Zipcode
Washington St at Peters Park,42.342958,-71.067052,"{'house_number': '1277', 'road': 'Washington Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Washington St at Rutland St,42.338514601786,-71.07404083013535,"{'road': 'Washington Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Washington St at Talbot Ave,42.290333,-71.071806,"{'road': 'Talbot Avenue', 'neighbourhood': 'Dorchester Center', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02124', 'country': 'United States', 'country_code': 'us'}",Boston,02124
Washington St at Walnut St,42.351458116963016,-71.20764970779419,"{'amenity': 'Mida Newton', 'house_number': '261', 'road': 'Washington Street', 'suburb': 'Newtonville', 'city': 'Newton', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02460', 'country': 'United States', 'country_code': 'us'}",Newton,02460
Washington St at Walsh Playground,42.27719469639791,-71.06955613950048,"{'house_number': '1000', 'road': 'Washington Street', 'neighbourhood': 'Lower Mills', 'suburb': 'Dorchester', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02124', 'country': 'United States', 'country_code': 'us'}",Boston,02124
Washington St at Waltham St,42.34157471873748,-71.06890439987183,"{'house_number': '1313', 'road': 'Washington Street', 'suburb': 'South End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02118', 'country': 'United States', 'country_code': 'us'}",Boston,02118
Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,"{'amenity': 'Chipotle', 'house_number': '51', 'road': 'Boston Wharf Road', 'neighbourhood': 'Seaport', 'suburb': 'South Boston', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02210', 'country': 'United States', 'country_code': 'us'}",Boston,02210
Watertown City Hall,42.36759307632294,-71.18751436471939,"{'amenity': 'bluebikes', 'road': 'Main Street', 'town': 'Watertown', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02172', 'country': 'United States', 'country_code': 'us'}",Watertown,02172
Watertown Sq,42.365260317694485,-71.18573324459247,"{'amenity': 'Bluebikes', 'road': 'Charles River Bike Path', 'town': 'Watertown', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02172', 'country': 'United States', 'country_code': 'us'}",Watertown,02172
Watertown St at Albemarle Rd,42.354104081396585,-71.21382214128971,"{'house_number': '712', 'road': 'Watertown Street', 'suburb': 'West Newton', 'city': 'Newton', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02460', 'country': 'United States', 'country_code': 'us'}",Newton,02460
Wellington MBTA,42.4023682,-71.07573182424781,"{'road': 'Wellington Station Busway', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02145', 'country': 'United States', 'country_code': 'us'}",Medford,02145
Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,"{'amenity': 'Wentworth Institute of Technology', 'road': 'Ponce Way', 'residential': 'Mission Main', 'suburb': 'Mission Hill', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
West End Park,42.36590788445084,-71.06446668505669,"{'amenity': 'Bluebikes', 'house_number': '100', 'road': 'Nashua Street', 'suburb': 'West End', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02114', 'country': 'United States', 'country_code': 'us'}",Boston,02114
West Medford Square (Bower St at Harvard Ave),42.4206837885,-71.1334863045,"{'house_number': '26', 'road': 'Harvard Avenue', 'hamlet': 'West Medford', 'city': 'Medford', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02474', 'country': 'United States', 'country_code': 'us'}",Medford,02474
West Newton,42.34960049864208,-71.2262749671936,"{'house_number': '989;991;993;995;997;999;1001;1003', 'road': 'Watertown Street', 'suburb': 'West Newton', 'city': 'Newton', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02465', 'country': 'United States', 'country_code': 'us'}",Newton,02465
Western Ave at Richardson St,42.36178741066188,-71.14393111327445,"{'building': 'Joseph M Smith Community Health Center', 'house_number': '495', 'road': 'Western Avenue', 'neighbourhood': 'North Brighton', 'suburb': 'Brighton', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02134', 'country': 'United States', 'country_code': 'us'}",Boston,02134
Whittier St Health Center,42.33286288486264,-71.09218861916816,"{'amenity': 'Whittier Street Health Center', 'house_number': '1290', 'road': 'Tremont Street', 'neighbourhood': 'Roxbury Crossing', 'suburb': 'Roxbury', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02120', 'country': 'United States', 'country_code': 'us'}",Boston,02120
Williams St at Washington St,42.306539,-71.107669,"{'road': 'Williams Street', 'suburb': 'Jamaica Plain', 'city': 'Boston', 'county': 'Suffolk County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02130', 'country': 'United States', 'country_code': 'us'}",Boston,02130
Wilson Square,42.38567578752914,-71.11412136298895,"{'amenity': 'Somerville Car Wash', 'road': 'Prentiss Street', 'neighbourhood': 'Spring Hill', 'city': 'Somerville', 'county': 'Middlesex County', 'state': 'Massachusetts', 'ISO3166-2-lvl4': 'US-MA', 'postcode': '02144', 'country': 'United States', 'country_code': 'us'}",Somerville,02144
